GP ID,New District,Block Name,GP Name,Urbanies,District ID,Block ID
472,KHAIRTHAL-TIJARA,KISHANGARH BAS,BAGHORA,,5,16
473,KHAIRTHAL-TIJARA,KISHANGARH BAS,BALLABHGRAM,Urbanies,5,16
474,KHAIRTHAL-TIJARA,KISHANGARH BAS,BAMBORA,,5,16
475,KHAIRTHAL-TIJARA,KISHANGARH BAS,BRISANGPUR,,5,16
476,KHAIRTHAL-TIJARA,KISHANGARH BAS,CHAMRODA,,5,16
477,KHAIRTHAL-TIJARA,KISHANGARH BAS,CHIKANI,,5,16
478,KHAIRTHAL-TIJARA,KISHANGARH BAS,CHORBASAI,,5,16
479,KHAIRTHAL-TIJARA,KISHANGARH BAS,DHAMOOKAR,,5,16
480,KHAIRTHAL-TIJARA,KISHANGARH BAS,DONGRA,,5,16
481,KHAIRTHAL-TIJARA,KISHANGARH BAS,GHASOLI,,5,16
482,KHAIRTHAL-TIJARA,KISHANGARH BAS,ISMAILPUR,,5,16
483,KHAIRTHAL-TIJARA,KISHANGARH BAS,JAJOR,,5,16
484,KHAIRTHAL-TIJARA,KISHANGARH BAS,JEELOTA,,5,16
485,KHAIRTHAL-TIJARA,KISHANGARH BAS,JHIRINDIYA,,5,16
486,KHAIRTHAL-TIJARA,KISHANGARH BAS,KAROLI,,5,16
487,KHAIRTHAL-TIJARA,KISHANGARH BAS,KHANPUR MEWAN,,5,16
488,KHAIRTHAL-TIJARA,KISHANGARH BAS,KHEDA,,5,16
489,KHAIRTHAL-TIJARA,KISHANGARH BAS,KITHOOR,,5,16
490,KHAIRTHAL-TIJARA,KISHANGARH BAS,KOLGAON,,5,16
491,KHAIRTHAL-TIJARA,KISHANGARH BAS,LANGARWAS,,5,16
492,KHAIRTHAL-TIJARA,KISHANGARH BAS,MACHH ROLI,,5,16
493,KHAIRTHAL-TIJARA,KISHANGARH BAS,MAHOND,,5,16
494,KHAIRTHAL-TIJARA,KISHANGARH BAS,MAHRAMPUR,,5,16
495,KHAIRTHAL-TIJARA,KISHANGARH BAS,MANCHA,,5,16
496,KHAIRTHAL-TIJARA,KISHANGARH BAS,MEERKA,,5,16
497,KHAIRTHAL-TIJARA,KISHANGARH BAS,MOOSA KHERA,,5,16
498,KHAIRTHAL-TIJARA,KISHANGARH BAS,MOTHOOKA,,5,16
499,KHAIRTHAL-TIJARA,KISHANGARH BAS,NOOR NAGAR,,5,16
500,KHAIRTHAL-TIJARA,KISHANGARH BAS,ODARA,,5,16
501,KHAIRTHAL-TIJARA,KISHANGARH BAS,PATAN MEWAN,Urbanies,5,16
502,KHAIRTHAL-TIJARA,KISHANGARH BAS,RATA KHURD,,5,16
503,KHAIRTHAL-TIJARA,KISHANGARH BAS,TAHNOLI,,5,16
504,KHAIRTHAL-TIJARA,KISHANGARH BAS,TARWALA,,5,16
505,KHAIRTHAL-TIJARA,KOTKASIM,AKOLI,,5,17
506,KHAIRTHAL-TIJARA,KOTKASIM,BAGHANA,,5,17
507,KHAIRTHAL-TIJARA,KOTKASIM,BAGHERI KHURD,,5,17
508,KHAIRTHAL-TIJARA,KOTKASIM,BEELAHERI,,5,17
509,KHAIRTHAL-TIJARA,KOTKASIM,BHONKAR,,5,17
510,KHAIRTHAL-TIJARA,KOTKASIM,BURHI BAWAL,,5,17
511,KHAIRTHAL-TIJARA,KOTKASIM,GHEEKAKA,,5,17
512,KHAIRTHAL-TIJARA,KOTKASIM,GIRWAS,Urbanies,5,17
513,KHAIRTHAL-TIJARA,KOTKASIM,GUNSAR,,5,17
514,KHAIRTHAL-TIJARA,KOTKASIM,HARSOLI,,5,17
515,KHAIRTHAL-TIJARA,KOTKASIM,IKROTIYA,,5,17
516,KHAIRTHAL-TIJARA,KOTKASIM,JAKOPUR,,5,17
517,KHAIRTHAL-TIJARA,KOTKASIM,JATIYANA,,5,17
518,KHAIRTHAL-TIJARA,KOTKASIM,JHADKA,,5,17
519,KHAIRTHAL-TIJARA,KOTKASIM,JORIYA,,5,17
520,KHAIRTHAL-TIJARA,KOTKASIM,KANHARKA,Urbanies,5,17
521,KHAIRTHAL-TIJARA,KOTKASIM,KHANPUR AHEERAN,,5,17
522,KHAIRTHAL-TIJARA,KOTKASIM,KUTUBPUR,,5,17
523,KHAIRTHAL-TIJARA,KOTKASIM,LADPUR,,5,17
524,KHAIRTHAL-TIJARA,KOTKASIM,MAKDAWA,,5,17
525,KHAIRTHAL-TIJARA,KOTKASIM,NANGAL SALIYA,,5,17
526,KHAIRTHAL-TIJARA,KOTKASIM,PATALIYA,,5,17
527,KHAIRTHAL-TIJARA,KOTKASIM,PATAN AHEER,,5,17
528,KHAIRTHAL-TIJARA,KOTKASIM,PUR,,5,17
529,KHAIRTHAL-TIJARA,KOTKASIM,TEUWAS,,5,17
530,KHAIRTHAL-TIJARA,KOTKASIM,TIGANWA,,5,17
531,KHAIRTHAL-TIJARA,KOTKASIM,UJOLI,,5,17
532,ALWAR,LAXMANGARH,BADKA,,4,18
533,ALWAR,LAXMANGARH,BERLA,,4,18
534,ALWAR,LAXMANGARH,BICHGAON,,4,18
535,ALWAR,LAXMANGARH,BOONTOLI,,4,18
536,ALWAR,LAXMANGARH,CHIMRAWALI GORH,,4,18
537,ALWAR,LAXMANGARH,DEENAR,,4,18
538,ALWAR,LAXMANGARH,DEEWLI,,4,18
539,ALWAR,LAXMANGARH,GANDOORA,,4,18
540,ALWAR,LAXMANGARH,GOTHRA,,4,18
541,ALWAR,LAXMANGARH,HARSANA,,4,18
542,ALWAR,LAXMANGARH,HASANPUR,,4,18
543,ALWAR,LAXMANGARH,JAWLI,,4,18
544,ALWAR,LAXMANGARH,JHALATALA,,4,18
545,ALWAR,LAXMANGARH,KAFANVADA,,4,18
546,ALWAR,LAXMANGARH,KHERA MANGAL SINGH,,4,18
547,ALWAR,LAXMANGARH,KHOHRA MALAWALI,,4,18
548,ALWAR,LAXMANGARH,KHUDIYANA,,4,18
549,ALWAR,LAXMANGARH,NANGAL KHANJADI,,4,18
550,ALWAR,LAXMANGARH,NARNAUL KHURD,,4,18
551,ALWAR,LAXMANGARH,RASOOLPUR,,4,18
552,ALWAR,LAXMANGARH,SAHADKA,,4,18
553,ALWAR,LAXMANGARH,SEHRA,,4,18
554,ALWAR,LAXMANGARH,SORAI,,4,18
555,ALWAR,LAXMANGARH,TODANAGAR,,4,18
556,ALWAR,MALKHEDA,BADER,,4,19
557,ALWAR,MALKHEDA,BALETA,,4,19
558,ALWAR,MALKHEDA,BANDIPURA,,4,19
559,ALWAR,MALKHEDA,BARKHERA,,4,19
560,ALWAR,MALKHEDA,BEEJWAR,,4,19
561,ALWAR,MALKHEDA,BHANDODI,,4,19
562,ALWAR,MALKHEDA,BHARKOL,,4,19
563,ALWAR,MALKHEDA,BILANDI,,4,19
564,ALWAR,MALKHEDA,CHOMU,,4,19
565,ALWAR,MALKHEDA,DADAR,,4,19
566,ALWAR,MALKHEDA,DHAKPURI,,4,19
567,ALWAR,MALKHEDA,GOONDPUR,,4,19
568,ALWAR,MALKHEDA,HALDEENA,,4,19
569,ALWAR,MALKHEDA,JAMALPUR,,4,19
570,ALWAR,MALKHEDA,KAIRWARA,,4,19
571,ALWAR,MALKHEDA,KAIRWAWAL,,4,19
572,ALWAR,MALKHEDA,KALSARA,,4,19
573,ALWAR,MALKHEDA,KERWA JAT,,4,19
574,ALWAR,MALKHEDA,KHAREDA,,4,19
575,ALWAR,MALKHEDA,KHERLI PICHNOT,,4,19
576,ALWAR,MALKHEDA,KHERLI SAIYED,,4,19
577,ALWAR,MALKHEDA,LEELI,,4,19
578,ALWAR,MALKHEDA,MADHO GARH,,4,19
579,ALWAR,MALKHEDA,MAHWA KHURD,,4,19
580,ALWAR,MALKHEDA,MOHABBATPUR,,4,19
581,ALWAR,MALKHEDA,NAITHLA,,4,19
582,ALWAR,MALKHEDA,PALA,,4,19
583,ALWAR,MALKHEDA,PARSA KA BAS,,4,19
584,ALWAR,MALKHEDA,POONKHAR,,4,19
585,ALWAR,MALKHEDA,PRITHVIPURA,,4,19
586,ALWAR,MALKHEDA,SALPUR,,4,19
587,ALWAR,MALKHEDA,SARANGPUR,,4,19
588,KHAIRTHAL-TIJARA,MANDAWAR,AJARKA,,5,20
589,KHAIRTHAL-TIJARA,MANDAWAR,BADHEEN,,5,20
590,KHAIRTHAL-TIJARA,MANDAWAR,BADLI,,5,20
591,KHAIRTHAL-TIJARA,MANDAWAR,BALLOOWAS,,5,20
592,KHAIRTHAL-TIJARA,MANDAWAR,BASNI,,5,20
593,KHAIRTHAL-TIJARA,MANDAWAR,BAWAD,,5,20
594,KHAIRTHAL-TIJARA,MANDAWAR,BEEJWAD CHAUHAN,,5,20
595,KHAIRTHAL-TIJARA,MANDAWAR,BEHROJ,,5,20
596,KHAIRTHAL-TIJARA,MANDAWAR,BEHROR JAT,,5,20
597,KHAIRTHAL-TIJARA,MANDAWAR,BHANOT,,5,20
598,KHAIRTHAL-TIJARA,MANDAWAR,BHOONGARA AHEER,,5,20
599,KHAIRTHAL-TIJARA,MANDAWAR,CHANDPUR,,5,20
600,KHAIRTHAL-TIJARA,MANDAWAR,DARBARPUR,,5,20
601,KHAIRTHAL-TIJARA,MANDAWAR,GADOOWAS,,5,20
602,KHAIRTHAL-TIJARA,MANDAWAR,GOPIPURA,,5,20
603,KHAIRTHAL-TIJARA,MANDAWAR,HATOONDI,,5,20
604,KHAIRTHAL-TIJARA,MANDAWAR,HULMANAKALAN,,5,20
605,KHAIRTHAL-TIJARA,MANDAWAR,JALWAS,,5,20
606,KHAIRTHAL-TIJARA,MANDAWAR,JASAI,,5,20
607,KHAIRTHAL-TIJARA,MANDAWAR,JEENDOLI,,5,20
608,KHAIRTHAL-TIJARA,MANDAWAR,JHAJHAARPUR,,5,20
609,KHAIRTHAL-TIJARA,MANDAWAR,KARNI KOT,,5,20
610,KHAIRTHAL-TIJARA,MANDAWAR,KHANPUR AHEER,,5,20
611,KHAIRTHAL-TIJARA,MANDAWAR,KHRETA,,5,20
612,KHAIRTHAL-TIJARA,MANDAWAR,MAJRI KHOLA,,5,20
613,KHAIRTHAL-TIJARA,MANDAWAR,MANKA,,5,20
614,KHAIRTHAL-TIJARA,MANDAWAR,MATOR,,5,20
615,KHAIRTHAL-TIJARA,MANDAWAR,MENPUR,,5,20
616,KHAIRTHAL-TIJARA,MANDAWAR,MUNDANWARA KALAN,,5,20
617,KHAIRTHAL-TIJARA,MANDAWAR,NANGLI OJHA,,5,20
618,KHAIRTHAL-TIJARA,MANDAWAR,PALAWA,,5,20
619,KHAIRTHAL-TIJARA,MANDAWAR,PEEPLI,,5,20
620,KHAIRTHAL-TIJARA,MANDAWAR,PEHAL,,5,20
621,KHAIRTHAL-TIJARA,MANDAWAR,RAJWARA,,5,20
622,KHAIRTHAL-TIJARA,MANDAWAR,RANOTH,,5,20
623,KHAIRTHAL-TIJARA,MANDAWAR,RESGAN,,5,20
624,KHAIRTHAL-TIJARA,MANDAWAR,RUNDH,,5,20
625,KHAIRTHAL-TIJARA,MANDAWAR,SARAI KALAN,,5,20
626,KHAIRTHAL-TIJARA,MANDAWAR,SEEL GAON,,5,20
627,KHAIRTHAL-TIJARA,MANDAWAR,SHAMDA,,5,20
628,KHAIRTHAL-TIJARA,MANDAWAR,SIHALI KHURD,,5,20
629,KHAIRTHAL-TIJARA,MANDAWAR,SODAWAS,,5,20
630,KHAIRTHAL-TIJARA,MANDAWAR,SORKHA KALAN,,5,20
631,KHAIRTHAL-TIJARA,MANDAWAR,TATARPUR,,5,20
632,KHAIRTHAL-TIJARA,MANDAWAR,ULAHERI,,5,20
633,KOTPUTLI-BEHROR,NEEMRANA,AKLEEMPURA,,3,21
634,KOTPUTLI-BEHROR,NEEMRANA,BEECHPURI,,3,21
635,KOTPUTLI-BEHROR,NEEMRANA,DABARWAS,,3,21
636,KOTPUTLI-BEHROR,NEEMRANA,DAUSOD,,3,21
637,KOTPUTLI-BEHROR,NEEMRANA,DOOMROLI,,3,21
638,KOTPUTLI-BEHROR,NEEMRANA,FAULADPUR,,3,21
639,KOTPUTLI-BEHROR,NEEMRANA,GHEELOT,,3,21
640,KOTPUTLI-BEHROR,NEEMRANA,GIGLANA,,3,21
641,KOTPUTLI-BEHROR,NEEMRANA,GOOGAL KOTA,,3,21
642,KOTPUTLI-BEHROR,NEEMRANA,HUDIYA KALAN,,3,21
643,KOTPUTLI-BEHROR,NEEMRANA,JONAYCHA KALAN,,3,21
644,KOTPUTLI-BEHROR,NEEMRANA,JONAYCHA KHURD,,3,21
645,KOTPUTLI-BEHROR,NEEMRANA,KANHAWAS,,3,21
646,KOTPUTLI-BEHROR,NEEMRANA,KATHOOWAS,,3,21
647,KOTPUTLI-BEHROR,NEEMRANA,KAYSA,,3,21
648,KOTPUTLI-BEHROR,NEEMRANA,KHOONDROT,,3,21
649,KOTPUTLI-BEHROR,NEEMRANA,KOLILA JOGA,,3,21
650,KOTPUTLI-BEHROR,NEEMRANA,KUTEENA,,3,21
651,KOTPUTLI-BEHROR,NEEMRANA,MAHTAWAS,,3,21
652,KOTPUTLI-BEHROR,NEEMRANA,MAJRA,,3,21
653,KOTPUTLI-BEHROR,NEEMRANA,MAJRI KALAN,,3,21
654,KOTPUTLI-BEHROR,NEEMRANA,MANDHAN,Urbanies,3,21
655,KOTPUTLI-BEHROR,NEEMRANA,NANAGWAS,,3,21
656,KOTPUTLI-BEHROR,NEEMRANA,NANGLI BALAI,,3,21
657,KOTPUTLI-BEHROR,NEEMRANA,PARTAPUR,,3,21
658,KOTPUTLI-BEHROR,NEEMRANA,RAIWANA,,3,21
659,KOTPUTLI-BEHROR,NEEMRANA,RODWAL,,3,21
660,KOTPUTLI-BEHROR,NEEMRANA,SALARPUR,Urbanies,3,21
661,KOTPUTLI-BEHROR,NEEMRANA,SANTO,,3,21
662,KOTPUTLI-BEHROR,NEEMRANA,SHAHJAHANPUR,,3,21
663,KOTPUTLI-BEHROR,NEEMRANA,SHRIYANI,,3,21
664,ALWAR,RAJGARH,ALEI,,4,22
665,ALWAR,RAJGARH,BALDEOGARH,,4,22
666,ALWAR,RAJGARH,BEEGHOTA,,4,22
667,ALWAR,RAJGARH,BHAJEDA,,4,22
668,ALWAR,RAJGARH,BIRKARI,,4,22
669,ALWAR,RAJGARH,DHAMRED,,4,22
670,ALWAR,RAJGARH,DHIRODA,,4,22
671,ALWAR,RAJGARH,DIGAWARA,,4,22
672,ALWAR,RAJGARH,DUBBI,,4,22
673,ALWAR,RAJGARH,FIROZPUR JAGEER,,4,22
674,ALWAR,RAJGARH,GHEWAR,,4,22
675,ALWAR,RAJGARH,GOLA KA BAS,,4,22
676,ALWAR,RAJGARH,KHOH,,4,22
677,ALWAR,RAJGARH,KLESHAN,,4,22
678,ALWAR,RAJGARH,KOONDLA,,4,22
679,ALWAR,RAJGARH,MALLANA,,4,22
680,ALWAR,RAJGARH,MOTIWARA,,4,22
681,ALWAR,RAJGARH,NANDU,,4,22
682,ALWAR,RAJGARH,NATHALWARA,,4,22
683,ALWAR,RAJGARH,NAYAGAON BOLKA,,4,22
684,ALWAR,RAJGARH,NEEMLA,,4,22
685,ALWAR,RAJGARH,PALWA,,4,22
686,ALWAR,RAJGARH,RAJGARH (RURAL),Urbanies,4,22
687,ALWAR,RAJGARH,RAJOR,,4,22
688,ALWAR,RAJGARH,RAJPUR BARA,,4,22
689,ALWAR,RAJGARH,SAKAT,,4,22
690,ALWAR,RAJGARH,SHRI CHANDPURA,,4,22
691,ALWAR,RAJGARH,SURER,,4,22
692,ALWAR,RAJGARH,SYALUTA,,4,22
693,ALWAR,RAJGARH,TAHLA,,4,22
694,ALWAR,RAJGARH,TALAB,,4,22
695,ALWAR,RAJGARH,THANA,,4,22
696,ALWAR,RAJGARH,TILWAR,,4,22
697,ALWAR,RAJGARH,TODA JAISINGHPURA,,4,22
698,ALWAR,RAMGARH,ALAWARA,,4,23
699,ALWAR,RAMGARH,BAGAR MEO,,4,23
700,ALWAR,RAMGARH,BAGAR RAJPUT,,4,23
701,ALWAR,RAMGARH,BAHALA,,4,23
702,ALWAR,RAMGARH,BAMBOLI,,4,23
703,ALWAR,RAMGARH,BEEJWA,,4,23
704,ALWAR,RAMGARH,BERA BAS,,4,23
705,ALWAR,RAMGARH,CHAUMA,,4,23
706,ALWAR,RAMGARH,CHEERWA,,4,23
707,ALWAR,RAMGARH,CHOROTI PAHAR,,4,23
708,ALWAR,RAMGARH,DABARI,,4,23
709,ALWAR,RAMGARH,DHADHOLI,,4,23
710,ALWAR,RAMGARH,GARHI,,4,23
711,ALWAR,RAMGARH,HAJIPUR,,4,23
712,ALWAR,RAMGARH,JATPUR,,4,23
713,ALWAR,RAMGARH,KESROLI,,4,23
714,ALWAR,RAMGARH,KHALSA NAGAR,,4,23
715,ALWAR,RAMGARH,KHANPUR KALAN,,4,23
716,ALWAR,RAMGARH,KHILORA,,4,23
717,ALWAR,RAMGARH,KHOH,,4,23
718,ALWAR,RAMGARH,KHOHRAKARMALI,,4,23
719,ALWAR,RAMGARH,KHUNTETA KALAN,,4,23
720,ALWAR,RAMGARH,LALAVANDI,,4,23
721,ALWAR,RAMGARH,MILAKPUR,,4,23
722,ALWAR,RAMGARH,MOONPUR,,4,23
723,ALWAR,RAMGARH,NAGLI MEGHA,,4,23
724,ALWAR,RAMGARH,NANGAL TAPPA,,4,23
725,ALWAR,RAMGARH,NANGLA BANJEERKA,,4,23
726,ALWAR,RAMGARH,NEEKACH,,4,23
727,ALWAR,RAMGARH,RAGHUNATHGARH,,4,23
728,ALWAR,RAMGARH,RASGAN,,4,23
729,ALWAR,RAMGARH,SAHDOLI,,4,23
730,ALWAR,RAMGARH,SENTHLI,,4,23
731,ALWAR,RAMGARH,THENGI KA BAS,,4,23
732,ALWAR,RAMGARH,TIKARI,,4,23
733,ALWAR,RAMGARH,UNTWAL,,4,23
734,ALWAR,RENI,BAHADKHO KALAN,,4,24
735,ALWAR,RENI,BAIRER,,4,24
736,ALWAR,RENI,BHAJERA,,4,24
737,ALWAR,RENI,BHOODA,,4,24
738,ALWAR,RENI,BHULERI,,4,24
739,ALWAR,RENI,BILETA,,4,24
740,ALWAR,RENI,CHHILODI,,4,24
741,ALWAR,RENI,DERA,,4,24
742,ALWAR,RENI,DOROLI,,4,24
743,ALWAR,RENI,GARHI SAWAIRAM,,4,24
744,ALWAR,RENI,ITOLI,,4,24
745,ALWAR,RENI,JAMDOLI,,4,24
746,ALWAR,RENI,KANETI,,4,24
747,ALWAR,RENI,KEELPUR,,4,24
748,ALWAR,RENI,MACHARI,,4,24
749,ALWAR,RENI,PADA,,4,24
750,ALWAR,RENI,PARBAINI,,4,24
751,ALWAR,RENI,PATAN,,4,24
752,ALWAR,RENI,PINAN,,4,24
753,ALWAR,RENI,PRAGPURA,,4,24
754,ALWAR,RENI,RAJPUR CHHOTA,,4,24
755,ALWAR,RENI,RAMPURA,,4,24
756,ALWAR,RENI,SALOLI,,4,24
757,ALWAR,RENI,TAHTARA,,4,24
758,ALWAR,RENI,VABELI,,4,24
759,ALWAR,THANAGAZI,AGAR,,4,25
760,ALWAR,THANAGAZI,AJABGARH,,4,25
761,ALWAR,THANAGAZI,AJABPURA,,4,25
762,ALWAR,THANAGAZI,ANGARI,,4,25
763,ALWAR,THANAGAZI,BAMANWAS CHAUGAN,,4,25
764,ALWAR,THANAGAZI,BAMANWAS KANKAR,,4,25
765,ALWAR,THANAGAZI,BASAI JOGIYAN,,4,25
766,ALWAR,THANAGAZI,BHEEKAMPURA,,4,25
767,ALWAR,THANAGAZI,BHOODIYAWAS,,4,25
768,ALWAR,THANAGAZI,BHOORIYAWAS,,4,25
769,ALWAR,THANAGAZI,CHANDPURI,,4,25
770,ALWAR,THANAGAZI,DUHAR CHAUGAN,,4,25
771,ALWAR,THANAGAZI,DWARAPUR,,4,25
772,ALWAR,THANAGAZI,GARH BASAI,,4,25
773,ALWAR,THANAGAZI,GARHI,,4,25
774,ALWAR,THANAGAZI,GURHA CHURANI,,4,25
775,ALWAR,THANAGAZI,GUWADA BHOPALA,,4,25
776,ALWAR,THANAGAZI,JHIRI,,4,25
777,ALWAR,THANAGAZI,JODHAWAS,,4,25
778,ALWAR,THANAGAZI,KALED,,4,25
779,ALWAR,THANAGAZI,KANPUR LOUGE,,4,25
780,ALWAR,THANAGAZI,KHARKHARI KALAN,,4,25
781,ALWAR,THANAGAZI,KISHORI,,4,25
782,ALWAR,THANAGAZI,KOLAHERA,,4,25
783,ALWAR,THANAGAZI,KYARA,,4,25
784,ALWAR,THANAGAZI,LALPURA,,4,25
785,ALWAR,THANAGAZI,MALOOTANA,,4,25
786,ALWAR,THANAGAZI,MEJOD,,4,25
787,ALWAR,THANAGAZI,MUNDAWARA,,4,25
788,ALWAR,THANAGAZI,NANGAL BANI,,4,25
789,ALWAR,THANAGAZI,NARAYANPUR,Urbanies,4,25
790,ALWAR,THANAGAZI,PADAK CHHAPLI,,4,25
791,ALWAR,THANAGAZI,PIPLAI,,4,25
792,ALWAR,THANAGAZI,PRATAPGARH,,4,25
793,ALWAR,THANAGAZI,SALETA,,4,25
794,ALWAR,THANAGAZI,SAMRA,,4,25
795,ALWAR,THANAGAZI,SEELI BAORI,,4,25
796,ALWAR,THANAGAZI,SURJANPUR,,4,25
797,ALWAR,THANAGAZI,VIJAYPURA,,4,25
798,KHAIRTHAL-TIJARA,TIJARA,BAGHOR,,5,26
799,KHAIRTHAL-TIJARA,TIJARA,BERLA,,5,26
800,KHAIRTHAL-TIJARA,TIJARA,BHINDOOSI,,5,26
801,KHAIRTHAL-TIJARA,TIJARA,BICHHALA,,5,26
802,KHAIRTHAL-TIJARA,TIJARA,BURHEDA,,5,26
803,KHAIRTHAL-TIJARA,TIJARA,CHAWANDI KALAN,,5,26
804,KHAIRTHAL-TIJARA,TIJARA,CHOOHARPUR,,5,26
805,KHAIRTHAL-TIJARA,TIJARA,CHOPANKI,,5,26
806,KHAIRTHAL-TIJARA,TIJARA,FAKRUDEENKA,,5,26
807,KHAIRTHAL-TIJARA,TIJARA,GAHANKHAR,,5,26
808,KHAIRTHAL-TIJARA,TIJARA,GOTHRA,,5,26
809,KHAIRTHAL-TIJARA,TIJARA,GUWALDA,,5,26
810,KHAIRTHAL-TIJARA,TIJARA,HAMEERAKA,,5,26
811,KHAIRTHAL-TIJARA,TIJARA,HASANPUR MAFI,,5,26
812,KHAIRTHAL-TIJARA,TIJARA,HEENGWAHERA,,5,26
813,KHAIRTHAL-TIJARA,TIJARA,ISHRODA,,5,26
814,KHAIRTHAL-TIJARA,TIJARA,JAIROLI,,5,26
815,KHAIRTHAL-TIJARA,TIJARA,JHIWANA,,5,26
816,KHAIRTHAL-TIJARA,TIJARA,JOJAKA,,5,26
817,KHAIRTHAL-TIJARA,TIJARA,JORIYA MEV,,5,26
818,KHAIRTHAL-TIJARA,TIJARA,KAMALPUR,,5,26
819,KHAIRTHAL-TIJARA,TIJARA,KARENDA,,5,26
820,KHAIRTHAL-TIJARA,TIJARA,KHALILPURI,,5,26
821,KHAIRTHAL-TIJARA,TIJARA,KHIDARPUR,,5,26
822,KHAIRTHAL-TIJARA,TIJARA,LUHADERA,,5,26
823,KHAIRTHAL-TIJARA,TIJARA,MAHESARA,,5,26
824,KHAIRTHAL-TIJARA,TIJARA,MALIYAR JAT,,5,26
825,KHAIRTHAL-TIJARA,TIJARA,MASEET,,5,26
826,KHAIRTHAL-TIJARA,TIJARA,MAYAPUR,,5,26
827,KHAIRTHAL-TIJARA,TIJARA,MILAKPUR TURK,,5,26
828,KHAIRTHAL-TIJARA,TIJARA,MITHIYAWAS,,5,26
829,KHAIRTHAL-TIJARA,TIJARA,MUNDANA,,5,26
830,KHAIRTHAL-TIJARA,TIJARA,NAKHNOL,,5,26
831,KHAIRTHAL-TIJARA,TIJARA,NIMBAHEDI,,5,26
832,KHAIRTHAL-TIJARA,TIJARA,PALPUR,,5,26
833,KHAIRTHAL-TIJARA,TIJARA,PHULLABAS,,5,26
834,KHAIRTHAL-TIJARA,TIJARA,RABHANA,,5,26
835,KHAIRTHAL-TIJARA,TIJARA,RAI KHERA,,5,26
836,KHAIRTHAL-TIJARA,TIJARA,ROOPBAS,,5,26
837,KHAIRTHAL-TIJARA,TIJARA,SALARPUR,,5,26
838,KHAIRTHAL-TIJARA,TIJARA,SAREKALA,,5,26
839,KHAIRTHAL-TIJARA,TIJARA,SARHHETA,,5,26
840,KHAIRTHAL-TIJARA,TIJARA,SHAHBAD,,5,26
841,KHAIRTHAL-TIJARA,TIJARA,TATARPUR,,5,26
842,KHAIRTHAL-TIJARA,TIJARA,THARA,,5,26
843,KHAIRTHAL-TIJARA,TIJARA,VIRAMPUR,,5,26
844,ALWAR,UMREN,AKBARPUR,,4,27
845,ALWAR,UMREN,BAKHTPURA,,4,27
846,ALWAR,UMREN,BELAKA,,4,27
847,ALWAR,UMREN,BHAJEET,,4,27
848,ALWAR,UMREN,BHAKHEDA,Urbanies,4,27
849,ALWAR,UMREN,BHANDWARA,,4,27
850,ALWAR,UMREN,BHOOGAR,,4,27
851,ALWAR,UMREN,CHANDOLI,,4,27
852,ALWAR,UMREN,DESOOLA,,4,27
853,ALWAR,UMREN,DHAHALAWAS,,4,27
854,ALWAR,UMREN,DIWAKARI,Urbanies,4,27
855,ALWAR,UMREN,GHATLA,,4,27
856,ALWAR,UMREN,GHEGHOLI,,4,27
857,ALWAR,UMREN,GUJUKI,,4,27
858,ALWAR,UMREN,HAJIPUR,,4,27
859,ALWAR,UMREN,JAHARKHEDA,,4,27
860,ALWAR,UMREN,JATIYANA,,4,27
861,ALWAR,UMREN,KAKRALI,,4,27
862,ALWAR,UMREN,KASBA DAHRA,,4,27
863,ALWAR,UMREN,KESHARPUR,,4,27
864,ALWAR,UMREN,KHEDKA,,4,27
865,ALWAR,UMREN,MAACHDI,,4,27
866,ALWAR,UMREN,NAGLA RAISEES,,4,27
867,ALWAR,UMREN,NANDANHEDI,,4,27
868,ALWAR,UMREN,PALKHARI,,4,27
869,ALWAR,UMREN,RAYABKA,,4,27
870,ALWAR,UMREN,SAHORI,,4,27
871,ALWAR,UMREN,SAINTHALI,,4,27
872,ALWAR,UMREN,SHAHPUR,,4,27
873,ALWAR,UMREN,SIRMOLI,,4,27
874,ALWAR,UMREN,THEKADA,,4,27
875,ALWAR,UMREN,TOOLERA,,4,27
876,ALWAR,UMREN,UMREN,,4,27
877,BANSWARA,ANANDPURI,AMLIYA AMBADARA,,6,28
878,BANSWARA,ANANDPURI,ANANDPURI,,6,28
879,BANSWARA,ANANDPURI,BARETH,,6,28
880,BANSWARA,ANANDPURI,BARJARIYA,,6,28
881,BANSWARA,ANANDPURI,BARLIYA,,6,28
882,BANSWARA,ANANDPURI,BHALER BHODAR,,6,28
883,BANSWARA,ANANDPURI,BHAWANPURA,,6,28
884,BANSWARA,ANANDPURI,BORWANIYA,,6,28
885,BANSWARA,ANANDPURI,CHANDARWARA,,6,28
886,BANSWARA,ANANDPURI,CHHAJA,,6,28
887,BANSWARA,ANANDPURI,CHIKLI TEJA,,6,28
888,BANSWARA,ANANDPURI,CHORDI,,6,28
889,BANSWARA,ANANDPURI,DHANKOO,,6,28
890,BANSWARA,ANANDPURI,DHODIYA,,6,28
891,BANSWARA,ANANDPURI,DOKAR,,6,28
892,BANSWARA,ANANDPURI,JHER,,6,28
893,BANSWARA,ANANDPURI,KAJALIYA,,6,28
894,BANSWARA,ANANDPURI,KANELA,,6,28
895,BANSWARA,ANANDPURI,KARDA,,6,28
896,BANSWARA,ANANDPURI,MADKOLA MOGJI,,6,28
897,BANSWARA,ANANDPURI,MENA PADHAR,,6,28
898,BANSWARA,ANANDPURI,MUNDRI,,6,28
