GP ID,Old District Name,New District,Block Name,GP Name,Urbanies,District ID,Block ID
3.0,BIKANER,BIKANER,BAJJU KHALSA,BAJJU TEJPURA,,13.0,1.0
4.0,BIKANER,BIKANER,BAJJU KHALSA,BANGADSR,,13.0,1.0
5.0,BIKANER,BIKANER,BAJJU KHALSA,BARSALPUR,,13.0,1.0
6.0,BIKANER,BIKANER,BAJJU KHALSA,BHALURI,,13.0,1.0
7.0,BIKANER,BIKANER,BAJJU KHALSA,BHOORASAR,,13.0,1.0
8.0,BIKANER,BIKANER,BAJJU KHALSA,BIJERI,,13.0,1.0
9.0,BIKANER,BIKANER,BAJJU KHALSA,BIKAMPUR,,13.0,1.0
10.0,BIKANER,BIKANER,BAJJU KHALSA,CHARANWALA,,13.0,1.0
11.0,BIKANER,BIKANER,BAJJU KHALSA,CHEELA KASHMEER,,13.0,1.0
12.0,BIKANER,BIKANER,BAJJU KHALSA,GAJJEWALA,,13.0,1.0
13.0,BIKANER,BIKANER,BAJJU KHALSA,GODU,,13.0,1.0
14.0,BIKANER,BIKANER,BAJJU KHALSA,GOGDIYAWALA,,13.0,1.0
15.0,BIKANER,BIKANER,BAJJU KHALSA,GOKUL,,13.0,1.0
16.0,BIKANER,BIKANER,BAJJU KHALSA,GRANDHI,,13.0,1.0
17.0,BIKANER,BIKANER,BAJJU KHALSA,JAGANAWALA,,13.0,1.0
18.0,BIKANER,BIKANER,BAJJU KHALSA,JAGASAR,,13.0,1.0
19.0,BIKANER,BIKANER,BAJJU KHALSA,KOLASAR WEST,,13.0,1.0
20.0,BIKANER,BIKANER,BAJJU KHALSA,MANKASAR,,13.0,1.0
21.0,BIKANER,BIKANER,BAJJU KHALSA,MITHARIYA,,13.0,1.0
22.0,BIKANER,BIKANER,BAJJU KHALSA,MODAYAT,,13.0,1.0
23.0,BIKANER,BIKANER,BAJJU KHALSA,NAGRASAR,,13.0,1.0
24.0,BIKANER,BIKANER,BAJJU KHALSA,PHULASAR BARA,,13.0,1.0
25.0,BIKANER,BIKANER,BAJJU KHALSA,PHULASAR CHOTA,,13.0,1.0
26.0,BIKANER,BIKANER,BAJJU KHALSA,RANJEETPURA,,13.0,1.0
27.0,BIKANER,BIKANER,BAJJU KHALSA,RAOWALA,,13.0,1.0
28.0,BIKANER,BIKANER,BAJJU KHALSA,SEWARA,,13.0,1.0
1.0,BIKANER,BIKANER,BIKANER,AMBASAR,,13.0,2.0
2.0,BIKANER,BIKANER,BIKANER,BACHHASAR,,13.0,2.0
3.0,BIKANER,BIKANER,BIKANER,BADRASAR,,13.0,2.0
4.0,BIKANER,BIKANER,BIKANER,BAMBLOO,,13.0,2.0
5.0,BIKANER,BIKANER,BIKANER,BARSINGSAR,,13.0,2.0
6.0,BIKANER,BIKANER,BIKANER,BELASAR,,13.0,2.0
7.0,BIKANER,BIKANER,BIKANER,DANDOOSAR,,13.0,2.0
8.0,BIKANER,BIKANER,BIKANER,DAUDSAR,,13.0,2.0
9.0,BIKANER,BIKANER,BIKANER,GADHWALA,,13.0,2.0
10.0,BIKANER,BIKANER,BIKANER,GEEGASAR,,13.0,2.0
11.0,BIKANER,BIKANER,BIKANER,GUSAINSAR,,13.0,2.0
12.0,BIKANER,BIKANER,BIKANER,HEMERA,,13.0,2.0
13.0,BIKANER,BIKANER,BIKANER,HUSANGSAR,,13.0,2.0
14.0,BIKANER,BIKANER,BIKANER,JAIMALSAR,,13.0,2.0
15.0,BIKANER,BIKANER,BIKANER,JALALSAR,,13.0,2.0
16.0,BIKANER,BIKANER,BIKANER,JALWALI,,13.0,2.0
17.0,BIKANER,BIKANER,BIKANER,JAMSAR,,13.0,2.0
18.0,BIKANER,BIKANER,BIKANER,KALASAR,,13.0,2.0
19.0,BIKANER,BIKANER,BIKANER,KALAYANSAR AGOONA,,13.0,2.0
20.0,BIKANER,BIKANER,BIKANER,KANASAR,,13.0,2.0
21.0,BIKANER,BIKANER,BIKANER,KATRIASAR,,13.0,2.0
22.0,BIKANER,BIKANER,BIKANER,KAWNI,,13.0,2.0
23.0,BIKANER,BIKANER,BIKANER,KESERDESAR JATAN,,13.0,2.0
24.0,BIKANER,BIKANER,BIKANER,KHARA,,13.0,2.0
25.0,BIKANER,BIKANER,BIKANER,KHARDA,,13.0,2.0
26.0,BIKANER,BIKANER,BIKANER,KILCHU DEVERAN,,13.0,2.0
27.0,BIKANER,BIKANER,BIKANER,KOLASAR,,13.0,2.0
28.0,BIKANER,BIKANER,BIKANER,LAKHUSAR,,13.0,2.0
29.0,BIKANER,BIKANER,BIKANER,LALAMDESAR,,13.0,2.0
30.0,BIKANER,BIKANER,BIKANER,MALASAR,,13.0,2.0
31.0,BIKANER,BIKANER,BIKANER,MEGHASAR,,13.0,2.0
32.0,BIKANER,BIKANER,BIKANER,MOLANIYA,,13.0,2.0
33.0,BIKANER,BIKANER,BIKANER,MOONDSAR,,13.0,2.0
34.0,BIKANER,BIKANER,BIKANER,NAL BADI,,13.0,2.0
35.0,BIKANER,BIKANER,BIKANER,NAPASAR,Urbanies,13.0,2.0
36.0,BIKANER,BIKANER,BIKANER,NORANGDESAR,,13.0,2.0
37.0,BIKANER,BIKANER,BIKANER,PALANA,,13.0,2.0
38.0,BIKANER,BIKANER,BIKANER,PEMASAR,,13.0,2.0
39.0,BIKANER,BIKANER,BIKANER,RAISAR,,13.0,2.0
40.0,BIKANER,BIKANER,BIKANER,RAJERA,,13.0,2.0
41.0,BIKANER,BIKANER,BIKANER,RAMSAR,,13.0,2.0
42.0,BIKANER,BIKANER,BIKANER,RIDMALSAR PUROHITAN,,13.0,2.0
43.0,BIKANER,BIKANER,BIKANER,RUNIA BADA BAS,,13.0,2.0
44.0,BIKANER,BIKANER,BIKANER,SHERERA,,13.0,2.0
45.0,BIKANER,BIKANER,BIKANER,SINTHAL,,13.0,2.0
46.0,BIKANER,BIKANER,BIKANER,SOBHASAR,,13.0,2.0
47.0,BIKANER,BIKANER,BIKANER,SURATSINGHPURA,,13.0,2.0
48.0,BIKANER,BIKANER,BIKANER,SURDHANA CHOUHANAN,,13.0,2.0
49.0,BIKANER,BIKANER,BIKANER,SWAROOPDESAR,,13.0,2.0
50.0,BIKANER,BIKANER,BIKANER,TEJRASAR,,13.0,2.0
51.0,BIKANER,BIKANER,BIKANER,UDAIRAMSAR,,13.0,2.0
52.0,BIKANER,BIKANER,BIKANER,UDASAR,,13.0,2.0
1.0,BIKANER,BIKANER,KHAJUWALA,10 G M,,13.0,3.0
2.0,BIKANER,BIKANER,KHAJUWALA,14 BD,,13.0,3.0
3.0,BIKANER,BIKANER,KHAJUWALA,17 KYD,,13.0,3.0
4.0,BIKANER,BIKANER,KHAJUWALA,17KHM,,13.0,3.0
5.0,BIKANER,BIKANER,KHAJUWALA,2 KLD,,13.0,3.0
6.0,BIKANER,BIKANER,KHAJUWALA,2 KWM,,13.0,3.0
7.0,BIKANER,BIKANER,KHAJUWALA,20BD,,13.0,3.0
8.0,BIKANER,BIKANER,KHAJUWALA,22 KYD,,13.0,3.0
9.0,BIKANER,BIKANER,KHAJUWALA,25KYD,,13.0,3.0
10.0,BIKANER,BIKANER,KHAJUWALA,3 PWM,,13.0,3.0
11.0,BIKANER,BIKANER,KHAJUWALA,34 KYD,,13.0,3.0
12.0,BIKANER,BIKANER,KHAJUWALA,4 AWM,,13.0,3.0
13.0,BIKANER,BIKANER,KHAJUWALA,40KYD,,13.0,3.0
14.0,BIKANER,BIKANER,KHAJUWALA,5KYD,,13.0,3.0
15.0,BIKANER,BIKANER,KHAJUWALA,7PHM,,13.0,3.0
16.0,BIKANER,BIKANER,KHAJUWALA,8 KYD,,13.0,3.0
17.0,BIKANER,BIKANER,KHAJUWALA,AAVA,,13.0,3.0
18.0,BIKANER,BIKANER,KHAJUWALA,ANANDGARH,,13.0,3.0
19.0,BIKANER,BIKANER,KHAJUWALA,BALLAR,,13.0,3.0
20.0,BIKANER,BIKANER,KHAJUWALA,DANTOR,,13.0,3.0
21.0,BIKANER,BIKANER,KHAJUWALA,GULUWALI,,13.0,3.0
22.0,BIKANER,BIKANER,KHAJUWALA,KHARWALI,,13.0,3.0
23.0,BIKANER,BIKANER,KHAJUWALA,KUNDAL,,13.0,3.0
24.0,BIKANER,BIKANER,KHAJUWALA,LUNKHAN,,13.0,3.0
25.0,BIKANER,BIKANER,KHAJUWALA,MADHODIGGI,,13.0,3.0
26.0,BIKANER,BIKANER,KHAJUWALA,NOSERA SAMRDA,,13.0,3.0
27.0,BIKANER,BIKANER,KHAJUWALA,RANER 11 SLD,,13.0,3.0
28.0,BIKANER,BIKANER,KHAJUWALA,SANSARDESAR,,13.0,3.0
29.0,BIKANER,BIKANER,KHAJUWALA,SHERPOORA1SM,,13.0,3.0
30.0,BIKANER,BIKANER,KHAJUWALA,SIYASAR CHOUGAN,,13.0,3.0
1.0,BIKANER,BIKANER,KOLAYAT,AKASAR,,13.0,4.0
2.0,BIKANER,BIKANER,KOLAYAT,BHANEKA GAON,,13.0,4.0
3.0,BIKANER,BIKANER,KOLAYAT,BHELU,,13.0,4.0
4.0,BIKANER,BIKANER,KOLAYAT,BHOLASAR,,13.0,4.0
5.0,BIKANER,BIKANER,KOLAYAT,BITHNOK,,13.0,4.0
6.0,BIKANER,BIKANER,KOLAYAT,CHACK BANDA NO.1,,13.0,4.0
7.0,BIKANER,BIKANER,KOLAYAT,CHAK VIJAYSINGHPURA,,13.0,4.0
8.0,BIKANER,BIKANER,KOLAYAT,CHANDASAR,,13.0,4.0
9.0,BIKANER,BIKANER,KOLAYAT,CHANI,,13.0,4.0
10.0,BIKANER,BIKANER,KOLAYAT,DASORI,,13.0,4.0
11.0,BIKANER,BIKANER,KOLAYAT,DEWDO KI DHANI,,13.0,4.0
12.0,BIKANER,BIKANER,KOLAYAT,DIYATRA,,13.0,4.0
13.0,BIKANER,BIKANER,KOLAYAT,GADIYALA,,13.0,4.0
14.0,BIKANER,BIKANER,KOLAYAT,GAJNER,,13.0,4.0
15.0,BIKANER,BIKANER,KOLAYAT,GANGAPURA,,13.0,4.0
16.0,BIKANER,BIKANER,KOLAYAT,GIRIRAJSAR,,13.0,4.0
17.0,BIKANER,BIKANER,KOLAYAT,GOVINDSAR,,13.0,4.0
18.0,BIKANER,BIKANER,KOLAYAT,GUDA,,13.0,4.0
19.0,BIKANER,BIKANER,KOLAYAT,HADAN,,13.0,4.0
20.0,BIKANER,BIKANER,KOLAYAT,HADLA BHATIYAN,,13.0,4.0
21.0,BIKANER,BIKANER,KOLAYAT,JHAJHU,,13.0,4.0
22.0,BIKANER,BIKANER,KOLAYAT,KHAKHOOSAR,,13.0,4.0
23.0,BIKANER,BIKANER,KOLAYAT,KHARI CHARNAN,,13.0,4.0
24.0,BIKANER,BIKANER,KOLAYAT,KHARIYA MALINATH,,13.0,4.0
25.0,BIKANER,BIKANER,KOLAYAT,KHARIYA PATAWATAN,,13.0,4.0
26.0,BIKANER,BIKANER,KOLAYAT,KHINDASAR,,13.0,4.0
27.0,BIKANER,BIKANER,KOLAYAT,KOLAYAT,,13.0,4.0
28.0,BIKANER,BIKANER,KOLAYAT,KOTRI,,13.0,4.0
29.0,BIKANER,BIKANER,KOLAYAT,LAMBANA BHATIYAN,,13.0,4.0
30.0,BIKANER,BIKANER,KOLAYAT,MADH,,13.0,4.0
31.0,BIKANER,BIKANER,KOLAYAT,MANDAL CHARANAN,,13.0,4.0
32.0,BIKANER,BIKANER,KOLAYAT,NAIYO KO BASTI,,13.0,4.0
33.0,BIKANER,BIKANER,KOLAYAT,NANDRA,,13.0,4.0
34.0,BIKANER,BIKANER,KOLAYAT,NENIYA,,13.0,4.0
35.0,BIKANER,BIKANER,KOLAYAT,NOKHRA,,13.0,4.0
36.0,BIKANER,BIKANER,KOLAYAT,PETHADO KI DHANI,,13.0,4.0
37.0,BIKANER,BIKANER,KOLAYAT,RANASAR,,13.0,4.0
38.0,BIKANER,BIKANER,KOLAYAT,RANDHEERSAR,,13.0,4.0
39.0,BIKANER,BIKANER,KOLAYAT,RAONERI,,13.0,4.0
40.0,BIKANER,BIKANER,KOLAYAT,SHIMBHOO KA BURJ,,13.0,4.0
41.0,BIKANER,BIKANER,KOLAYAT,SIYANA,,13.0,4.0
42.0,BIKANER,BIKANER,KOLAYAT,SURJARA,,13.0,4.0
43.0,BIKANER,BIKANER,KOLAYAT,TOKALA,,13.0,4.0
1.0,BIKANER,BIKANER,LUNKARANSAR,AJEETMANA,,13.0,5.0
2.0,BIKANER,BIKANER,LUNKARANSAR,ARJUNSAR STATION,,13.0,5.0
3.0,BIKANER,BIKANER,LUNKARANSAR,BADERAN,,13.0,5.0
4.0,BIKANER,BIKANER,LUNKARANSAR,BAKHOOSAR,,13.0,5.0
5.0,BIKANER,BIKANER,LUNKARANSAR,BALADESAR,,13.0,5.0
6.0,BIKANER,BIKANER,LUNKARANSAR,BAMANWALI,,13.0,5.0
7.0,BIKANER,BIKANER,LUNKARANSAR,BHADERA,,13.0,5.0
8.0,BIKANER,BIKANER,LUNKARANSAR,BHEEKHNERA,,13.0,5.0
9.0,BIKANER,BIKANER,LUNKARANSAR,CHAKJOHAD,,13.0,5.0
10.0,BIKANER,BIKANER,LUNKARANSAR,DHANI PANDUSAR,,13.0,5.0
11.0,BIKANER,BIKANER,LUNKARANSAR,DHIRERA,,13.0,5.0
12.0,BIKANER,BIKANER,LUNKARANSAR,DUDIWALI,,13.0,5.0
13.0,BIKANER,BIKANER,LUNKARANSAR,GARABDESAR,,13.0,5.0
14.0,BIKANER,BIKANER,LUNKARANSAR,GOPALYAN,,13.0,5.0
15.0,BIKANER,BIKANER,LUNKARANSAR,HANSERA,,13.0,5.0
16.0,BIKANER,BIKANER,LUNKARANSAR,JAITPUR,,13.0,5.0
17.0,BIKANER,BIKANER,LUNKARANSAR,KAGASAR,,13.0,5.0
18.0,BIKANER,BIKANER,LUNKARANSAR,KALOO,,13.0,5.0
19.0,BIKANER,BIKANER,LUNKARANSAR,KANKADWALA,,13.0,5.0
20.0,BIKANER,BIKANER,LUNKARANSAR,KAPURISAR,,13.0,5.0
21.0,BIKANER,BIKANER,LUNKARANSAR,KHINYERA,,13.0,5.0
22.0,BIKANER,BIKANER,LUNKARANSAR,KHODALA,,13.0,5.0
23.0,BIKANER,BIKANER,LUNKARANSAR,KHOKHRANA,,13.0,5.0
24.0,BIKANER,BIKANER,LUNKARANSAR,KUJTI,,13.0,5.0
25.0,BIKANER,BIKANER,LUNKARANSAR,LOONKARANSAR,Urbanies,13.0,5.0
26.0,BIKANER,BIKANER,LUNKARANSAR,MAHAJAN,,13.0,5.0
27.0,BIKANER,BIKANER,LUNKARANSAR,MAKDASAR,,13.0,5.0
28.0,BIKANER,BIKANER,LUNKARANSAR,MANAFARSAR,,13.0,5.0
29.0,BIKANER,BIKANER,LUNKARANSAR,MOHAKAMPURA,,13.0,5.0
30.0,BIKANER,BIKANER,LUNKARANSAR,NAKODESAR,,13.0,5.0
31.0,BIKANER,BIKANER,LUNKARANSAR,NATHWANA,,13.0,5.0
32.0,BIKANER,BIKANER,LUNKARANSAR,PEEPERA,,13.0,5.0
33.0,BIKANER,BIKANER,LUNKARANSAR,RAJASAR URF KARNISAR,,13.0,5.0
34.0,BIKANER,BIKANER,LUNKARANSAR,RAJPURA HUDAN,,13.0,5.0
35.0,BIKANER,BIKANER,LUNKARANSAR,RAMBAG,,13.0,5.0
36.0,BIKANER,BIKANER,LUNKARANSAR,RAMSARA,,13.0,5.0
37.0,BIKANER,BIKANER,LUNKARANSAR,RANWASAR,,13.0,5.0
38.0,BIKANER,BIKANER,LUNKARANSAR,ROJHA,,13.0,5.0
39.0,BIKANER,BIKANER,LUNKARANSAR,SABNIYAN,,13.0,5.0
40.0,BIKANER,BIKANER,LUNKARANSAR,SAHAJARASAR,,13.0,5.0
41.0,BIKANER,BIKANER,LUNKARANSAR,SAHANIWALA,,13.0,5.0
42.0,BIKANER,BIKANER,LUNKARANSAR,SHEKHSAR,,13.0,5.0
43.0,BIKANER,BIKANER,LUNKARANSAR,SHERPURA A,,13.0,5.0
44.0,BIKANER,BIKANER,LUNKARANSAR,SODHWALI,,13.0,5.0
45.0,BIKANER,BIKANER,LUNKARANSAR,SUI,,13.0,5.0
46.0,BIKANER,BIKANER,LUNKARANSAR,SURNANA,,13.0,5.0
47.0,BIKANER,BIKANER,LUNKARANSAR,UDAANA,,13.0,5.0
1.0,BIKANER,BIKANER,NOKHA,ANKHISAR,,13.0,6.0
2.0,BIKANER,BIKANER,NOKHA,BADHANOO,,13.0,6.0
3.0,BIKANER,BIKANER,NOKHA,BAGSEOO,,13.0,6.0
4.0,BIKANER,BIKANER,NOKHA,BERASAR,,13.0,6.0
5.0,BIKANER,BIKANER,NOKHA,BIKASAR,,13.0,6.0
6.0,BIKANER,BIKANER,NOKHA,BILANIYASAR,,13.0,6.0
7.0,BIKANER,BIKANER,NOKHA,BIRAMSAR,,13.0,6.0
8.0,BIKANER,BIKANER,NOKHA,CHARKARA,,13.0,6.0
9.0,BIKANER,BIKANER,NOKHA,DHUNPALIYA,,13.0,6.0
10.0,BIKANER,BIKANER,NOKHA,GAJROOPDESAR,,13.0,6.0
11.0,BIKANER,BIKANER,NOKHA,GAJSUKHDESAR,,13.0,6.0
12.0,BIKANER,BIKANER,NOKHA,GONDUSAR,,13.0,6.0
13.0,BIKANER,BIKANER,NOKHA,HIMMATASAR,,13.0,6.0
14.0,BIKANER,BIKANER,NOKHA,HINYADESAR,,13.0,6.0
15.0,BIKANER,BIKANER,NOKHA,JAISALSAR,,13.0,6.0
16.0,BIKANER,BIKANER,NOKHA,JASRASAR,,13.0,6.0
17.0,BIKANER,BIKANER,NOKHA,JHARELI,,13.0,6.0
18.0,BIKANER,BIKANER,NOKHA,KAKRA,,13.0,6.0
19.0,BIKANER,BIKANER,NOKHA,KUCHOR AGUNI,,13.0,6.0
20.0,BIKANER,BIKANER,NOKHA,KUCHOR ATHUNI,,13.0,6.0
21.0,BIKANER,BIKANER,NOKHA,KUKANIYA,,13.0,6.0
22.0,BIKANER,BIKANER,NOKHA,LALAMDESAR BADA,,13.0,6.0
23.0,BIKANER,BIKANER,NOKHA,LALAMDESAR CHOTA,,13.0,6.0
24.0,BIKANER,BIKANER,NOKHA,LALASAR,,13.0,6.0
25.0,BIKANER,BIKANER,NOKHA,MADIYA,,13.0,6.0
26.0,BIKANER,BIKANER,NOKHA,MAINSAR,,13.0,6.0
27.0,BIKANER,BIKANER,NOKHA,MASOORI,,13.0,6.0
28.0,BIKANER,BIKANER,NOKHA,MORKHANA,,13.0,6.0
29.0,BIKANER,BIKANER,NOKHA,MUKAM,,13.0,6.0
30.0,BIKANER,BIKANER,NOKHA,NOKHA GAON,,13.0,6.0
31.0,BIKANER,BIKANER,NOKHA,RAISAR,,13.0,6.0
32.0,BIKANER,BIKANER,NOKHA,RORA,,13.0,6.0
33.0,BIKANER,BIKANER,NOKHA,SADHASAR,,13.0,6.0
34.0,BIKANER,BIKANER,NOKHA,SAJANWASI,,13.0,6.0
35.0,BIKANER,BIKANER,NOKHA,SALUNDIYA,,13.0,6.0
36.0,BIKANER,BIKANER,NOKHA,SINJGURU,,13.0,6.0
37.0,BIKANER,BIKANER,NOKHA,SINYALA,,13.0,6.0
38.0,BIKANER,BIKANER,NOKHA,SOMALSAR,,13.0,6.0
39.0,BIKANER,BIKANER,NOKHA,SOWA,,13.0,6.0
40.0,BIKANER,BIKANER,NOKHA,SURPURA,,13.0,6.0
41.0,BIKANER,BIKANER,NOKHA,THAWARIA,,13.0,6.0
42.0,BIKANER,BIKANER,NOKHA,UDSAR,,13.0,6.0
43.0,BIKANER,BIKANER,NOKHA,UTTMAMDESAR,,13.0,6.0
1.0,BIKANER,BIKANER,PANCHOO,BANDHALA,,13.0,7.0
2.0,BIKANER,BIKANER,PANCHOO,BANDHRA,,13.0,7.0
3.0,BIKANER,BIKANER,PANCHOO,BHADLA,,13.0,7.0
4.0,BIKANER,BIKANER,PANCHOO,BHAMATSAR,,13.0,7.0
5.0,BIKANER,BIKANER,PANCHOO,CHITANA,,13.0,7.0
6.0,BIKANER,BIKANER,PANCHOO,DAWA,,13.0,7.0
7.0,BIKANER,BIKANER,PANCHOO,DESALSAR,,13.0,7.0
8.0,BIKANER,BIKANER,PANCHOO,DHARNOK,,13.0,7.0
9.0,BIKANER,BIKANER,PANCHOO,DHEENGSARI,,13.0,7.0
10.0,BIKANER,BIKANER,PANCHOO,HANSASAR,,13.0,7.0
11.0,BIKANER,BIKANER,PANCHOO,JAISINGHDESAR MAGRA,,13.0,7.0
12.0,BIKANER,BIKANER,PANCHOO,JANGLOO,,13.0,7.0
13.0,BIKANER,BIKANER,PANCHOO,JEGLA,,13.0,7.0
14.0,BIKANER,BIKANER,PANCHOO,KAHIRA,,13.0,7.0
15.0,BIKANER,BIKANER,PANCHOO,KAKKOO,,13.0,7.0
16.0,BIKANER,BIKANER,PANCHOO,KANVLISAR,,13.0,7.0
17.0,BIKANER,BIKANER,PANCHOO,KEDLI,,13.0,7.0
18.0,BIKANER,BIKANER,PANCHOO,KISHNASAR,,13.0,7.0
19.0,BIKANER,BIKANER,PANCHOO,KUDSU,,13.0,7.0
20.0,BIKANER,BIKANER,PANCHOO,NATHUSAR,,13.0,7.0
21.0,BIKANER,BIKANER,PANCHOO,PANCHOO,,13.0,7.0
22.0,BIKANER,BIKANER,PANCHOO,PARWA,,13.0,7.0
23.0,BIKANER,BIKANER,PANCHOO,PITHARASAR,,13.0,7.0
24.0,BIKANER,BIKANER,PANCHOO,RASISAR,,13.0,7.0
25.0,BIKANER,BIKANER,PANCHOO,RASISAR PUROHITAN BAAS,,13.0,7.0
26.0,BIKANER,BIKANER,PANCHOO,RATDIYA,,13.0,7.0
27.0,BIKANER,BIKANER,PANCHOO,SADHUNA,,13.0,7.0
28.0,BIKANER,BIKANER,PANCHOO,SAISAR,,13.0,7.0
29.0,BIKANER,BIKANER,PANCHOO,SARUNDA,,13.0,7.0
30.0,BIKANER,BIKANER,PANCHOO,SHOBHANA,,13.0,7.0
31.0,BIKANER,BIKANER,PANCHOO,SILVA,,13.0,7.0
32.0,BIKANER,BIKANER,PANCHOO,SWAROOPSAR,,13.0,7.0
33.0,BIKANER,BIKANER,PANCHOO,UDASAR,,13.0,7.0
1.0,BIKANER,BIKANER,POOGAL,1 KM,,13.0,8.0
2.0,BIKANER,BIKANER,POOGAL,1DLSM,,13.0,8.0
3.0,BIKANER,BIKANER,POOGAL,2 PB,,13.0,8.0
4.0,BIKANER,BIKANER,POOGAL,2ADM,,13.0,8.0
5.0,BIKANER,BIKANER,POOGAL,ADURI,,13.0,8.0
6.0,BIKANER,BIKANER,POOGAL,AMARPURA,,13.0,8.0
7.0,BIKANER,BIKANER,POOGAL,BARALA,,13.0,8.0
8.0,BIKANER,BIKANER,POOGAL,BHANIPURA,,13.0,8.0
9.0,BIKANER,BIKANER,POOGAL,BHANSAR,,13.0,8.0
10.0,BIKANER,BIKANER,POOGAL,BHUTTO KA KUAN,,13.0,8.0
11.0,BIKANER,BIKANER,POOGAL,CHHATTARGARH,,13.0,8.0
12.0,BIKANER,BIKANER,POOGAL,DANDI,,13.0,8.0
13.0,BIKANER,BIKANER,POOGAL,DELITALAI,,13.0,8.0
14.0,BIKANER,BIKANER,POOGAL,GANGAJALI,,13.0,8.0
15.0,BIKANER,BIKANER,POOGAL,HANUMANNAGAR,,13.0,8.0
16.0,BIKANER,BIKANER,POOGAL,KANKRALA,,13.0,8.0
17.0,BIKANER,BIKANER,POOGAL,KARNISAR BHATIYAN,,13.0,8.0
18.0,BIKANER,BIKANER,POOGAL,KELA,,13.0,8.0
19.0,BIKANER,BIKANER,POOGAL,KHARBARA 3 DL,,13.0,8.0
20.0,BIKANER,BIKANER,POOGAL,KRISHAN NAGAR,,13.0,8.0
21.0,BIKANER,BIKANER,POOGAL,KUMHARWALA,,13.0,8.0
22.0,BIKANER,BIKANER,POOGAL,MAHADEVWALI,,13.0,8.0
23.0,BIKANER,BIKANER,POOGAL,MAKERI,,13.0,8.0
24.0,BIKANER,BIKANER,POOGAL,MOTIGARH,,13.0,8.0
25.0,BIKANER,BIKANER,POOGAL,NAADA,,13.0,8.0
26.0,BIKANER,BIKANER,POOGAL,PAHALWAN KA BERA,,13.0,8.0
27.0,BIKANER,BIKANER,POOGAL,PUGAL,,13.0,8.0
28.0,BIKANER,BIKANER,POOGAL,RAJASAR BHATIYAN,,13.0,8.0
29.0,BIKANER,BIKANER,POOGAL,RAM NAGAR,,13.0,8.0
30.0,BIKANER,BIKANER,POOGAL,RAMDA,,13.0,8.0
31.0,BIKANER,BIKANER,POOGAL,SADOLAI,,13.0,8.0
32.0,BIKANER,BIKANER,POOGAL,SAMMEWALA,,13.0,8.0
33.0,BIKANER,BIKANER,POOGAL,SATTASAR,,13.0,8.0
34.0,BIKANER,BIKANER,POOGAL,SHIVNAGAR,,13.0,8.0
35.0,BIKANER,BIKANER,POOGAL,SIYASAR PANCHKOSA,,13.0,8.0
36.0,BIKANER,BIKANER,POOGAL,TAKHATPURA 4TM,,13.0,8.0
37.0,BIKANER,BIKANER,POOGAL,THARUSAR,,13.0,8.0
1.0,BIKANER,BIKANER,SRI DUNGARGARH,ADSAR,,13.0,9.0
2.0,BIKANER,BIKANER,SRI DUNGARGARH,BADELA,,13.0,9.0
3.0,BIKANER,BIKANER,SRI DUNGARGARH,BANA,,13.0,9.0
4.0,BIKANER,BIKANER,SRI DUNGARGARH,BAPEU,,13.0,9.0
5.0,BIKANER,BIKANER,SRI DUNGARGARH,BARJANGSAR,,13.0,9.0
6.0,BIKANER,BIKANER,SRI DUNGARGARH,BENISAR,,13.0,9.0
7.0,BIKANER,BIKANER,SRI DUNGARGARH,BIGGA,,13.0,9.0
8.0,BIKANER,BIKANER,SRI DUNGARGARH,BIGGA BASS RAMSARA,,13.0,9.0
9.0,BIKANER,BIKANER,SRI DUNGARGARH,BINJHASAR,,13.0,9.0
10.0,BIKANER,BIKANER,SRI DUNGARGARH,DELWA,,13.0,9.0
11.0,BIKANER,BIKANER,SRI DUNGARGARH,DERAJSAR,,13.0,9.0
12.0,BIKANER,BIKANER,SRI DUNGARGARH,DHANERU,,13.0,9.0
13.0,BIKANER,BIKANER,SRI DUNGARGARH,DHARMAS,,13.0,9.0
14.0,BIKANER,BIKANER,SRI DUNGARGARH,DHEERDESAR CHOTIYAN,,13.0,9.0
15.0,BIKANER,BIKANER,SRI DUNGARGARH,DULCHASAR,,13.0,9.0
16.0,BIKANER,BIKANER,SRI DUNGARGARH,DUSARNA PANDRIK JI,,13.0,9.0
17.0,BIKANER,BIKANER,SRI DUNGARGARH,GUSAINSAR BADA,,13.0,9.0
18.0,BIKANER,BIKANER,SRI DUNGARGARH,INDPALSAR SANKHALAN,,13.0,9.0
19.0,BIKANER,BIKANER,SRI DUNGARGARH,INDRPALSAR GUDAISAR,,13.0,9.0
20.0,BIKANER,BIKANER,SRI DUNGARGARH,JAISALSAR,,13.0,9.0
21.0,BIKANER,BIKANER,SRI DUNGARGARH,JAITASAR,,13.0,9.0
22.0,BIKANER,BIKANER,SRI DUNGARGARH,JALABSAR,,13.0,9.0
23.0,BIKANER,BIKANER,SRI DUNGARGARH,JHAKHASAR,,13.0,9.0
24.0,BIKANER,BIKANER,SRI DUNGARGARH,JODHASAR,,13.0,9.0
25.0,BIKANER,BIKANER,SRI DUNGARGARH,KALAYANSAR NAYA,,13.0,9.0
26.0,BIKANER,BIKANER,SRI DUNGARGARH,KALYANSAR,,13.0,9.0
27.0,BIKANER,BIKANER,SRI DUNGARGARH,KITASAR BHATIYAN,,13.0,9.0
